time,temperature,min_temperature,max_temperature,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine,city
2024-04-13,14.4,10.1,19.6,0.0,,225.0,19.8,42.6,1022.6,,London
2024-04-14,10.7,6.9,14.8,0.0,,255.0,13.7,33.3,1022.3,,London
2024-04-15,8.9,6.7,11.5,3.7,,250.0,29.6,61.1,1009.2,,London
2024-04-16,8.4,5.5,11.8,1.8,,311.0,22.7,42.6,1012.2,,London
2024-04-17,7.0,3.7,10.4,1.0,,313.0,16.2,37.0,1016.2,,London
2024-04-18,8.0,3.4,12.3,0.3,,310.0,14.8,31.5,1021.4,,London
2024-04-19,10.1,6.5,12.7,1.7,,308.0,21.1,40.8,1017.9,,London
2024-04-20,6.4,2.1,9.7,0.0,,354.0,16.0,37.0,1027.9,,London
2024-04-21,7.0,4.2,10.0,0.3,,5.0,17.2,38.9,1030.1,,London
2024-04-22,5.6,2.3,8.6,0.3,,358.0,9.4,24.1,1028.6,,London
2024-04-23,7.2,5.1,10.2,1.1,,340.0,11.0,33.3,1023.1,,London
2024-04-24,6.9,4.4,9.5,0.1,,340.0,13.1,31.5,1017.0,,London
2024-04-25,6.7,1.0,10.8,3.2,,219.0,9.6,25.9,1005.8,,London
2024-04-26,7.4,2.9,11.2,0.0,,49.0,8.2,20.4,1003.6,,London
2024-04-27,8.5,6.1,11.4,5.8,,53.0,13.8,31.5,1002.9,,London
2024-04-28,7.8,5.9,9.7,11.1,,287.0,18.6,40.8,1004.6,,London
2024-04-29,10.3,5.1,14.7,0.0,,178.0,18.9,46.3,1015.1,,London
2024-04-30,12.9,7.5,17.5,0.0,,142.0,15.8,37.0,1011.7,,London
2024-05-01,14.4,9.1,18.8,0.3,,63.0,8.4,22.2,1007.7,,London
2024-05-02,14.6,10.8,19.5,3.8,,304.0,13.7,33.3,1001.7,,London
2024-05-03,10.9,9.8,12.2,11.6,,240.0,20.4,38.9,1008.6,,London
2024-05-04,11.5,5.9,15.7,0.9,,157.0,9.6,22.2,1011.2,,London
2024-05-05,12.1,6.2,16.7,0.0,,138.0,9.2,25.9,1008.1,,London
2024-05-06,11.3,7.2,14.4,16.6,,33.0,8.6,25.9,1008.1,,London
2024-05-07,14.1,9.5,18.8,0.0,,16.0,12.1,27.8,1020.8,,London
2024-05-08,14.0,7.6,20.7,0.0,,69.0,6.9,20.4,1028.8,,London
2024-05-09,15.9,8.7,23.0,0.1,,187.0,7.1,18.5,1027.0,,London
2024-05-10,16.4,8.8,22.9,0.0,,99.0,7.3,25.9,1023.8,,London
2024-05-11,16.4,9.4,22.9,0.0,,73.0,13.0,31.5,1021.0,,London
2024-05-12,19.1,13.2,25.1,0.0,,106.0,12.0,27.8,1013.2,,London
2024-05-13,16.2,12.1,19.4,0.0,,172.0,17.8,40.8,1007.6,,London
2024-05-14,15.5,14.1,17.1,7.0,,139.0,15.5,31.5,1001.5,,London
2024-05-15,15.5,12.6,18.9,0.9,,134.0,11.7,25.9,1004.8,,London
2024-05-16,13.9,9.9,16.7,2.9,,86.0,6.5,18.5,1005.7,,London
2024-05-17,15.5,9.2,20.7,0.0,,202.0,5.8,18.5,1009.6,,London
2024-05-18,15.1,11.6,19.4,4.3,,9.0,9.3,24.1,1013.2,,London
2024-05-19,15.3,9.7,21.3,0.0,,16.0,12.6,29.6,1014.2,,London
2024-05-20,14.4,8.8,19.6,0.4,,21.0,13.8,29.6,1013.9,,London
2024-05-21,13.4,9.9,16.9,5.4,,5.0,9.7,22.2,1009.7,,London
2024-05-22,13.5,12.0,14.9,3.9,,256.0,16.4,37.0,1007.4,,London
2024-05-23,14.1,10.7,17.6,0.0,,251.0,17.3,35.2,1013.3,,London
2024-05-24,12.8,6.1,17.9,0.0,,223.0,8.3,24.1,1018.6,,London
2024-05-25,14.4,7.9,19.5,0.0,,156.0,6.2,20.4,1017.3,,London
2024-05-26,14.9,12.3,17.5,9.4,,184.0,16.6,40.8,1011.9,,London
2024-05-27,13.0,9.2,15.9,1.1,,215.0,16.0,37.0,1015.2,,London
2024-05-28,13.8,10.3,16.3,3.2,,195.0,19.2,40.8,1012.6,,London
2024-05-29,15.5,11.8,19.3,0.5,,256.0,17.7,33.3,1008.9,,London
2024-05-30,13.0,10.2,15.2,3.9,,310.0,16.2,35.2,1010.5,,London
2024-05-31,12.8,10.6,15.0,3.0,,339.0,24.0,50.0,1018.4,,London
2024-06-01,12.6,8.6,16.1,0.0,,0.0,19.9,38.9,1025.1,,London
2024-06-02,14.7,8.0,20.5,0.0,,350.0,12.6,27.8,1026.8,,London
2024-06-03,15.8,11.2,19.5,0.0,,319.0,8.8,22.2,1021.6,,London
2024-06-04,16.1,12.8,19.3,1.5,,217.0,15.6,40.8,1012.3,,London
2024-06-05,12.4,7.0,15.9,0.0,,273.0,12.1,31.5,1014.0,,London
2024-06-06,12.5,7.0,16.8,0.2,,235.0,9.6,25.9,1017.3,,London
2024-06-07,13.5,6.7,18.4,0.1,,241.0,13.3,37.0,1018.5,,London
2024-06-08,13.6,9.1,17.5,0.3,,271.0,13.4,29.6,1013.8,,London
2024-06-09,12.4,5.2,16.5,0.0,,282.0,11.7,31.5,1013.3,,London
2024-06-10,11.7,8.8,13.6,5.7,,307.0,17.8,40.8,1011.3,,London
2024-06-11,10.7,6.1,14.1,0.7,,319.0,10.0,27.8,1018.3,,London
2024-06-12,11.9,6.9,15.9,0.2,,294.0,6.9,22.2,1021.0,,London
2024-06-13,11.8,6.4,15.3,1.1,,186.0,16.4,40.8,1013.7,,London
2024-06-14,14.6,12.7,16.8,2.1,,208.0,20.3,42.6,1001.7,,London
2024-06-15,13.2,9.4,16.7,4.3,,217.0,22.7,53.7,999.5,,London
2024-06-16,14.8,10.5,19.3,0.2,,223.0,18.8,37.0,1002.3,,London
2024-06-17,15.7,9.3,21.4,0.0,,221.0,11.6,27.8,1009.8,,London
2024-06-18,15.6,11.1,19.5,0.4,,358.0,10.6,27.8,1014.2,,London
2024-06-19,15.2,11.6,19.1,0.0,,37.0,14.6,31.5,1020.6,,London
2024-06-20,15.6,7.9,21.8,0.0,,58.0,8.7,22.2,1020.5,,London
2024-06-21,17.1,10.2,23.0,0.3,,197.0,13.6,38.9,1014.0,,London
2024-06-22,17.4,13.3,22.2,1.9,,242.0,13.1,29.6,1012.5,,London
2024-06-23,17.3,10.1,22.2,0.0,,240.0,8.8,24.1,1019.2,,London
2024-06-24,20.4,13.5,25.9,0.0,,179.0,7.6,22.2,1019.3,,London
2024-06-25,21.5,13.5,28.3,0.0,,102.0,6.7,22.2,1016.2,,London
2024-06-26,22.1,14.6,28.6,0.0,,106.0,9.2,24.1,1012.4,,London
2024-06-27,19.3,14.5,23.0,0.0,,232.0,18.1,48.2,1009.3,,London
2024-06-28,16.4,10.7,21.7,0.0,,247.0,17.9,37.0,1015.4,,London
2024-06-29,16.9,9.4,23.4,0.0,,273.0,7.2,22.2,1014.4,,London
2024-06-30,16.8,14.4,19.9,0.3,,325.0,12.4,29.6,1012.8,,London
2024-07-01,15.6,10.9,19.3,0.0,,289.0,12.8,31.5,1017.6,,London
2024-07-02,15.5,13.3,18.1,0.2,,311.0,13.3,29.6,1017.9,,London
2024-07-03,14.9,11.5,17.9,2.5,,219.0,13.9,37.0,1009.4,,London
2024-07-04,15.6,11.0,19.9,0.5,,263.0,20.4,46.3,1009.2,,London
2024-07-05,15.4,12.2,18.6,18.3,,219.0,16.4,35.2,1006.6,,London
2024-07-06,14.4,10.9,16.1,7.2,,253.0,22.2,48.2,1002.4,,London
2024-07-07,13.4,9.0,16.8,12.5,,216.0,15.3,38.9,1009.8,,London
2024-07-08,14.3,8.9,18.3,3.1,,169.0,10.2,24.1,1014.7,,London
2024-07-09,16.9,14.8,18.8,9.4,,159.0,16.1,31.5,1010.5,,London
2024-07-10,17.8,14.8,21.0,0.3,,218.0,20.6,46.3,1012.3,,London
2024-07-11,16.6,11.3,21.1,0.1,,262.0,11.8,25.9,1017.3,,London
2024-07-12,14.4,13.0,16.2,1.1,,8.0,13.2,29.6,1017.1,,London
2024-07-13,14.4,10.8,17.9,0.6,,281.0,10.0,25.9,1014.2,,London
2024-07-14,16.1,10.5,21.0,0.0,,221.0,10.6,29.6,1012.3,,London
2024-07-15,16.0,9.8,20.3,4.4,,128.0,9.3,25.9,1008.7,,London
2024-07-16,17.1,13.7,20.1,1.3,,248.0,14.5,31.5,1009.3,,London
2024-07-17,17.8,12.1,22.5,0.0,,234.0,8.5,22.2,1019.9,,London
2024-07-18,19.6,12.3,26.4,0.0,,167.0,9.6,25.9,1020.7,,London
2024-07-19,23.0,15.3,29.8,0.0,,151.0,10.4,29.6,1016.4,,London
2024-07-20,20.1,15.8,23.5,0.0,,202.0,13.2,31.5,1008.7,,London
2024-07-21,19.2,16.4,22.8,0.0,,272.0,12.0,27.8,1010.3,,London
2024-07-22,18.4,12.3,23.4,0.3,,218.0,19.1,46.3,1014.7,,London
2024-07-23,19.3,16.6,23.2,1.5,,289.0,13.1,29.6,1017.7,,London
2024-07-24,18.7,13.0,23.6,0.7,,164.0,12.4,35.2,1020.5,,London
2024-07-25,18.2,15.7,20.4,2.4,,209.0,18.5,38.9,1012.2,,London
2024-07-26,17.7,12.8,22.0,0.0,,239.0,13.8,31.5,1011.0,,London
2024-07-27,16.8,11.5,21.7,0.0,,259.0,9.3,27.8,1014.9,,London
2024-07-28,18.6,10.7,25.1,0.0,,203.0,7.2,22.2,1024.5,,London
2024-07-29,21.0,12.8,27.9,0.0,,111.0,10.0,24.1,1021.4,,London
2024-07-30,22.3,14.8,29.1,0.0,,46.0,9.3,24.1,1016.9,,London
2024-07-31,22.0,16.9,27.5,0.2,,65.0,12.9,29.6,1014.8,,London
2024-08-01,20.5,16.8,24.8,8.7,,30.0,8.0,20.4,1013.0,,London
2024-08-02,21.3,16.3,26.8,0.2,,220.0,11.4,35.2,1011.9,,London
2024-08-03,19.6,16.4,22.7,0.1,,240.0,14.9,33.3,1011.4,,London
2024-08-04,16.8,11.9,21.6,0.0,,253.0,10.3,27.8,1015.2,,London
2024-08-05,18.8,13.4,24.1,0.0,,200.0,15.8,37.0,1012.7,,London
2024-08-06,19.1,15.8,21.5,1.8,,208.0,14.5,33.3,1009.5,,London
2024-08-07,17.0,11.4,21.5,0.0,,226.0,15.1,40.8,1012.3,,London
2024-08-08,17.0,11.9,19.9,0.3,,207.0,20.5,50.0,1014.1,,London
2024-08-09,20.4,16.1,24.4,0.0,,245.0,22.4,40.8,1013.9,,London
2024-08-10,18.5,13.1,23.9,0.0,,222.0,15.1,37.0,1019.4,,London
2024-08-11,21.3,15.3,27.5,0.0,,77.0,10.8,29.6,1019.8,,London
2024-08-12,24.8,18.8,32.1,0.0,,161.0,16.6,37.0,1009.2,,London
2024-08-13,19.4,13.7,25.4,0.6,,228.0,13.1,35.2,1009.7,,London
2024-08-14,19.6,15.7,24.0,0.4,,233.0,8.3,25.9,1013.1,,London
2024-08-15,18.5,13.5,22.3,0.0,,224.0,20.3,53.7,1014.8,,London
2024-08-16,19.1,15.4,23.0,0.4,,276.0,11.2,29.6,1014.7,,London
2024-08-17,16.8,11.3,22.6,0.0,,284.0,9.2,22.2,1013.7,,London
2024-08-18,17.5,11.7,23.3,0.0,,277.0,11.7,31.5,1014.2,,London
2024-08-19,16.6,10.6,21.3,1.0,,207.0,15.4,44.5,1015.6,,London
2024-08-20,18.6,13.6,22.0,0.3,,236.0,20.6,42.6,1009.9,,London
2024-08-21,15.5,10.3,19.8,0.0,,241.0,19.5,44.5,1016.7,,London
2024-08-22,17.2,15.0,19.5,2.9,,208.0,27.3,53.7,1007.5,,London
2024-08-23,18.6,15.3,21.8,2.2,,227.0,24.9,48.2,1004.1,,London
2024-08-24,15.0,12.1,16.6,11.7,,213.0,12.0,31.5,1005.6,,London
2024-08-25,14.5,8.8,19.4,0.0,,226.0,20.4,48.2,1017.7,,London
2024-08-26,17.4,13.7,22.0,0.0,,218.0,18.4,37.0,1019.0,,London
2024-08-27,18.9,14.4,24.3,0.0,,175.0,14.7,35.2,1017.8,,London
2024-08-28,20.2,14.8,26.0,0.0,,165.0,12.3,29.6,1013.1,,London
2024-08-29,17.6,14.4,21.2,0.0,,235.0,14.1,35.2,1015.6,,London
2024-08-30,15.6,11.4,19.9,0.0,,213.0,12.4,33.3,1020.5,,London
2024-08-31,16.7,12.3,21.6,0.0,,195.0,13.3,33.3,1022.7,,London
2024-09-01,17.8,13.2,22.7,0.0,,141.0,13.1,29.6,1024.4,,London
2024-09-02,17.5,13.4,22.4,0.2,,113.0,12.7,27.8,1022.7,,London
2024-09-03,17.1,13.2,21.7,2.8,,92.0,12.5,27.8,1022.5,,London
2024-09-04,15.0,11.3,18.4,0.0,,341.0,8.8,24.1,1018.0,,London
2024-09-05,15.8,12.9,19.5,1.6,,22.0,17.2,46.3,1012.9,,London
2024-09-06,18.1,16.1,21.2,3.2,,235.0,9.0,24.1,1010.1,,London
2024-09-07,17.1,12.4,21.6,0.4,,103.0,6.3,18.5,1009.7,,London
2024-09-08,16.4,13.7,18.8,2.3,,171.0,9.8,25.9,1004.2,,London
2024-09-09,14.8,12.0,16.4,0.0,,291.0,16.6,35.2,1009.3,,London
2024-09-10,13.6,10.1,17.9,5.4,,242.0,19.1,48.2,1009.3,,London
2024-09-11,10.6,7.3,14.1,0.6,,276.0,19.0,40.8,1009.3,,London
2024-09-12,9.2,5.8,12.9,3.1,,311.0,12.9,29.6,1016.2,,London
2024-09-13,9.7,4.0,15.3,0.0,,314.0,8.1,22.2,1027.9,,London
2024-09-14,11.3,3.9,18.3,0.0,,186.0,8.3,27.8,1030.6,,London
2024-09-15,13.4,7.5,18.7,0.4,,212.0,9.6,29.6,1027.4,,London
2024-09-16,14.6,11.5,19.0,0.0,,353.0,10.8,27.8,1028.2,,London
2024-09-17,13.7,8.0,19.4,0.0,,25.0,13.7,37.0,1030.7,,London
2024-09-18,16.8,12.2,22.3,0.0,,33.0,17.5,40.8,1028.0,,London
2024-09-19,18.0,13.5,23.7,0.0,,31.0,17.5,37.0,1024.7,,London
2024-09-20,17.5,14.9,21.6,0.6,,36.0,15.9,35.2,1021.0,,London
2024-09-21,18.1,14.2,23.2,0.1,,67.0,12.4,25.9,1017.5,,London
2024-09-22,17.2,15.5,19.7,21.0,,83.0,10.6,24.1,1012.2,,London
2024-09-23,15.4,14.2,17.2,13.5,,209.0,15.4,40.8,1004.5,,London
2024-09-24,14.3,11.4,16.5,11.6,,265.0,13.6,31.5,1003.3,,London
2024-09-25,12.6,9.5,15.4,10.1,,172.0,10.6,29.6,999.3,,London
2024-09-26,13.9,11.8,16.4,16.8,,201.0,17.0,40.8,987.1,,London
2024-09-27,10.5,6.7,12.4,5.8,,300.0,20.8,44.5,1000.3,,London
2024-09-28,8.2,3.5,13.5,0.0,,282.0,8.4,25.9,1023.0,,London
2024-09-29,9.9,5.6,13.8,5.9,,132.0,17.0,44.5,1020.4,,London
2024-09-30,13.9,11.7,15.5,12.4,,205.0,26.8,51.8,1002.5,,London
2024-10-01,12.4,10.6,13.8,6.5,,282.0,23.6,46.3,1007.3,,London
2024-10-02,13.4,10.6,15.5,1.6,,5.0,18.4,38.9,1013.3,,London
2024-10-03,10.9,7.6,15.1,0.3,,36.0,10.7,27.8,1021.2,,London
2024-10-04,9.6,3.8,15.6,0.0,,99.0,6.1,18.5,1021.3,,London
2024-10-05,11.0,6.2,15.8,0.0,,127.0,12.0,33.3,1015.3,,London
2024-10-06,12.9,11.0,14.9,2.0,,140.0,16.8,33.3,1001.0,,London
2024-10-07,14.0,11.2,16.9,4.5,,180.0,14.4,31.5,997.7,,London
2024-10-08,14.0,11.9,16.1,3.7,,168.0,16.5,38.9,992.9,,London
2024-10-09,13.6,12.2,15.8,0.3,,262.0,16.4,33.3,987.7,,London
2024-10-10,9.2,3.6,12.5,0.3,,339.0,14.2,33.3,1004.5,,London
2024-10-11,5.8,0.1,11.5,0.0,,128.0,4.1,14.8,1016.3,,London
2024-10-12,9.2,6.0,12.9,1.8,,168.0,12.6,31.5,1008.8,,London
2024-10-13,6.7,3.8,9.9,0.0,,258.0,9.9,29.6,1017.5,,London
2024-10-14,9.2,6.2,11.9,12.5,,75.0,12.8,31.5,1015.4,,London
2024-10-15,12.7,9.3,15.9,0.0,,93.0,12.7,31.5,1014.0,,London
2024-10-16,17.4,15.2,20.3,4.8,,136.0,17.9,35.2,1002.8,,London
2024-10-17,14.8,10.6,17.1,2.1,,204.0,11.5,29.6,1009.0,,London
2024-10-18,11.0,7.6,14.9,0.3,,186.0,9.2,29.6,1014.3,,London
2024-10-19,13.6,9.8,16.5,3.5,,193.0,13.1,29.6,1011.1,,London
2024-10-20,13.4,10.5,16.3,3.3,,179.0,22.9,53.7,1011.3,,London
2024-10-21,11.5,9.3,13.3,0.3,,200.0,12.3,35.2,1020.4,,London
2024-10-22,10.6,7.5,15.3,0.2,,198.0,10.5,31.5,1027.8,,London
2024-10-23,11.5,8.7,15.4,0.1,,167.0,10.0,29.6,1031.1,,London
2024-10-24,12.3,8.9,16.3,0.0,,127.0,13.7,31.5,1020.2,,London
2024-10-25,13.7,10.9,16.5,0.0,,137.0,10.6,25.9,1013.6,,London
2024-10-26,11.0,8.2,14.6,0.0,,137.0,4.8,16.7,1016.2,,London
2024-10-27,9.5,6.2,13.5,0.0,,233.0,5.8,22.2,1021.6,,London
2024-10-28,12.7,10.1,14.7,0.0,,212.0,16.5,35.2,1021.9,,London
2024-10-29,13.0,10.2,15.0,0.2,,268.0,8.2,22.2,1024.4,,London
2024-10-30,10.4,7.5,13.0,0.0,,13.0,5.2,16.7,1028.9,,London
2024-10-31,10.4,7.6,13.2,0.0,,201.0,4.5,14.8,1027.4,,London
2024-11-01,10.2,7.4,12.4,0.0,,288.0,7.6,20.4,1025.7,,London
2024-11-02,11.5,10.0,13.5,0.0,,62.0,8.9,22.2,1030.1,,London
2024-11-03,10.9,9.8,12.4,0.0,,75.0,8.7,22.2,1028.6,,London
2024-11-04,9.9,8.3,11.7,0.0,,78.0,7.7,18.5,1025.6,,London
2024-11-05,9.6,6.9,12.5,0.0,,349.0,5.7,14.8,1023.4,,London
2024-11-06,10.2,9.5,11.2,0.0,,153.0,4.9,14.8,1030.5,,London
2024-11-07,10.0,9.1,11.3,0.0,,92.0,8.2,22.2,1030.7,,London
2024-11-08,7.9,7.0,9.0,0.0,,82.0,8.5,20.4,1025.9,,London
2024-11-09,6.7,5.6,8.4,0.0,,354.0,5.2,14.8,1024.5,,London
2024-11-10,7.6,3.9,10.4,0.0,,230.0,7.2,18.5,1028.1,,London
2024-11-11,8.1,5.7,9.9,0.0,,333.0,12.6,27.8,1034.7,,London
2024-11-12,7.3,4.9,9.8,0.0,,7.0,17.6,37.0,1035.6,,London
2024-11-13,7.5,5.9,10.0,0.0,,344.0,9.8,24.1,1035.1,,London
2024-11-14,8.2,6.4,10.1,0.4,,353.0,10.1,25.9,1031.7,,London
2024-11-15,6.7,5.0,9.4,0.0,,262.0,5.8,16.7,1027.5,,London
2024-11-16,6.8,3.5,9.8,0.8,,247.0,11.4,25.9,1018.8,,London
2024-11-17,6.7,5.3,8.4,0.0,,279.0,13.9,31.5,1014.7,,London
2024-11-18,5.9,5.0,7.2,10.9,,57.0,8.0,24.1,1009.7,,London
2024-11-19,3.0,-0.4,7.5,6.6,,342.0,14.4,27.8,998.8,,London
2024-11-20,-0.1,-1.9,3.0,0.0,,296.0,13.9,31.5,1009.2,,London
2024-11-21,-0.8,-2.5,1.6,0.0,,290.0,7.6,25.9,1002.1,,London
2024-11-22,1.5,-0.9,4.6,1.3,,267.0,16.7,37.0,1007.6,,London
2024-11-23,7.6,0.7,13.9,8.1,,183.0,24.2,57.4,1003.8,,London
2024-11-24,14.8,12.7,15.6,6.3,,206.0,35.3,66.7,995.1,,London
2024-11-25,9.3,6.2,11.9,2.6,,230.0,17.5,38.9,1001.3,,London
2024-11-26,5.8,4.6,7.8,0.3,,209.0,9.3,24.1,1015.1,,London
2024-11-27,5.2,1.2,8.3,16.4,,347.0,15.1,38.9,1013.3,,London
2024-11-28,1.7,-1.0,4.5,0.0,,78.0,6.5,20.4,1027.9,,London
2024-11-29,5.3,3.1,8.0,0.0,,150.0,14.7,29.6,1026.2,,London
2024-11-30,10.4,6.8,12.4,0.0,,180.0,12.1,24.1,1023.2,,London
2024-12-01,10.8,9.6,12.2,0.8,,186.0,15.0,29.6,1014.3,,London
2024-12-02,8.2,5.8,10.3,0.0,,270.0,17.1,37.0,1013.1,,London
2024-12-03,3.8,1.9,5.5,0.0,,15.0,6.5,22.2,1022.6,,London
2024-12-04,5.2,1.7,8.2,0.4,,212.0,10.5,35.2,1024.2,,London
2024-12-05,11.1,8.4,12.9,13.8,,229.0,24.0,51.8,1008.1,,London
2024-12-06,7.0,5.4,9.9,0.7,,247.0,20.7,51.8,1013.0,,London
2024-12-07,7.2,5.7,10.2,5.2,,272.0,43.1,79.6,993.9,,London
2024-12-08,5.7,5.2,6.2,5.3,,341.0,34.6,63.0,1016.0,,London
2024-12-09,5.6,4.6,6.4,0.2,,20.0,22.0,40.8,1033.1,,London
2024-12-10,4.4,3.9,5.4,0.0,,32.0,15.8,31.5,1036.2,,London
2024-12-11,3.8,2.8,5.1,0.0,,43.0,11.8,22.2,1035.7,,London
2024-12-12,3.1,1.8,4.8,0.2,,61.0,9.5,18.5,1032.6,,London
2024-12-13,3.2,2.0,4.4,0.6,,125.0,8.6,20.4,1025.8,,London
2024-12-14,4.2,3.1,5.8,0.0,,274.0,12.4,29.6,1022.8,,London
2024-12-15,8.6,4.2,11.1,0.0,,256.0,17.1,35.2,1027.7,,London
2024-12-16,9.3,7.1,10.3,1.1,,242.0,17.8,35.2,1030.8,,London
2024-12-17,7.8,6.3,9.4,0.8,,194.0,13.8,37.0,1023.6,,London
2024-12-18,12.0,9.8,13.0,2.8,,218.0,26.9,53.7,1006.2,,London
2024-12-19,5.9,3.2,11.4,3.1,,297.0,23.2,48.2,1007.4,,London
2024-12-20,4.4,1.9,6.7,0.8,,247.0,14.7,31.5,1018.6,,London
2024-12-21,7.2,4.3,10.9,0.3,,252.0,21.8,48.2,1011.3,,London
2024-12-22,4.8,3.7,6.3,0.9,,285.0,30.9,57.4,1006.2,,London
2024-12-23,4.2,2.7,5.6,0.2,,285.0,16.5,50.0,1022.0,,London
2024-12-24,9.3,5.9,11.7,0.0,,257.0,11.0,24.1,1025.9,,London
2024-12-25,8.5,7.6,9.6,0.0,,240.0,9.0,20.4,1033.3,,London
2024-12-26,6.6,5.9,7.9,0.0,,161.0,5.4,14.8,1035.3,,London
2024-12-27,5.9,5.4,7.0,0.0,,118.0,4.4,13.0,1033.2,,London
2024-12-28,4.5,3.9,5.1,0.0,,237.0,6.6,18.5,1029.5,,London
2024-12-29,5.3,4.3,6.5,0.0,,247.0,10.2,24.1,1029.8,,London
2024-12-30,6.3,5.2,7.8,0.0,,231.0,14.6,31.5,1027.9,,London
2024-12-31,8.6,6.8,10.3,0.0,,220.0,23.1,51.8,1020.5,,London
2025-01-01,8.3,3.9,10.8,8.0,,245.0,27.4,59.3,1008.4,,London
2025-01-02,0.6,-2.0,3.4,0.0,,324.0,10.8,24.1,1018.5,,London
2025-01-03,-0.7,-2.8,2.2,0.0,,271.0,10.0,25.9,1023.8,,London
2025-01-04,0.5,-1.1,2.0,3.7,,158.0,9.0,29.6,1015.3,,London
2025-01-05,7.5,1.2,11.7,19.9,,179.0,21.3,46.3,988.6,,London
2025-01-06,6.4,1.6,11.9,3.7,,249.0,27.2,53.7,982.4,,London
2025-01-07,1.2,-0.2,3.4,0.0,,256.0,14.3,31.5,998.9,,London
2025-01-08,-0.4,-2.0,0.8,2.7,,98.0,9.1,22.2,1001.8,,London
2025-01-09,-0.7,-2.4,1.0,0.0,,311.0,12.2,25.9,1008.4,,London
2025-01-10,-2.0,-3.8,0.4,0.0,,21.0,4.8,14.8,1020.1,,London
2025-01-11,-1.3,-3.7,2.1,0.0,,352.0,5.2,14.8,1030.3,,London
2025-01-12,0.3,-2.1,3.0,0.0,,197.0,6.0,16.7,1040.1,,London
2025-01-13,2.1,0.8,4.3,0.0,,196.0,11.4,25.9,1039.3,,London
2025-01-14,4.6,1.9,7.3,0.0,,237.0,10.9,22.2,1035.2,,London
2025-01-15,7.5,6.6,9.1,0.0,,260.0,7.2,18.5,1034.3,,London
2025-01-16,6.3,5.2,8.1,0.0,,190.0,8.7,20.4,1034.4,,London
2025-01-17,3.6,1.6,5.6,0.0,,187.0,8.5,20.4,1035.4,,London
2025-01-18,1.8,0.7,3.0,0.0,,130.0,6.6,18.5,1029.8,,London
2025-01-19,1.9,1.4,2.3,0.0,,161.0,8.1,20.4,1021.4,,London
2025-01-20,2.2,0.6,4.1,0.0,,190.0,6.0,14.8,1018.4,,London
2025-01-21,2.3,1.1,4.0,0.0,,168.0,7.2,16.7,1013.9,,London
2025-01-22,2.3,1.5,2.8,0.9,,0.0,8.0,18.5,1004.5,,London
2025-01-23,3.5,0.3,6.5,4.2,,230.0,16.0,38.9,1002.8,,London
2025-01-24,8.0,5.5,9.9,4.9,,213.0,22.5,57.4,996.1,,London
2025-01-25,3.6,1.2,5.4,1.6,,247.0,9.1,22.2,1004.4,,London
2025-01-26,4.1,1.1,7.5,9.8,,165.0,20.1,53.7,995.5,,London
2025-01-27,7.0,6.5,7.6,5.7,,203.0,25.5,46.3,981.3,,London
2025-01-28,7.7,5.6,8.8,2.3,,231.0,23.7,48.2,983.3,,London
2025-01-29,5.1,4.0,6.6,0.4,,275.0,12.2,37.0,1002.5,,London
2025-01-30,3.0,0.8,5.6,0.0,,314.0,12.1,27.8,1019.3,,London
2025-01-31,4.5,1.7,6.9,3.5,,179.0,9.5,24.1,1024.6,,London
2025-02-01,4.0,1.9,5.9,0.0,,145.0,9.0,22.2,1028.9,,London
2025-02-02,2.3,-0.1,6.2,0.0,,165.0,8.9,22.2,1023.3,,London
2025-02-03,4.0,0.8,7.2,0.0,,193.0,10.2,24.1,1024.8,,London
2025-02-04,7.1,5.2,8.5,0.2,,208.0,17.1,37.0,1023.0,,London
2025-02-05,4.5,2.3,7.8,0.0,,280.0,9.0,24.1,1037.4,,London
2025-02-06,2.8,-0.2,6.4,0.0,,35.0,13.1,33.3,1041.9,,London
2025-02-07,2.1,1.7,2.8,6.0,,51.0,20.0,37.0,1025.8,,London
2025-02-08,3.7,1.6,5.4,2.1,,80.0,11.4,29.6,1018.3,,London
2025-02-09,2.6,0.5,4.8,2.1,,41.0,12.9,31.5,1027.6,,London
2025-02-10,2.4,1.6,3.2,2.0,,33.0,18.7,33.3,1024.3,,London
2025-02-11,2.5,1.6,3.8,0.0,,342.0,10.6,27.8,1018.9,,London
2025-02-12,2.8,1.6,4.2,0.0,,12.0,8.9,22.2,1019.5,,London
2025-02-13,2.4,1.7,3.7,0.0,,39.0,10.4,22.2,1023.5,,London
2025-02-14,1.5,0.6,3.1,0.0,,114.0,11.5,29.6,1025.1,,London
2025-02-15,2.2,1.0,3.8,0.0,,132.0,10.8,22.2,1020.6,,London
2025-02-16,2.0,0.3,3.7,0.0,,85.0,12.4,27.8,1020.5,,London
2025-02-17,1.1,-0.9,4.0,0.0,,95.0,11.6,27.8,1022.2,,London
2025-02-18,1.9,-0.4,5.0,0.0,,101.0,13.4,29.6,1020.7,,London
2025-02-19,4.2,1.1,7.3,0.0,,139.0,12.9,25.9,1016.2,,London
2025-02-20,10.3,6.9,11.9,5.2,,195.0,20.3,40.8,1014.1,,London
2025-02-21,12.0,11.0,13.7,3.7,,182.0,20.5,42.6,1009.9,,London
2025-02-22,9.7,6.8,11.9,6.1,,229.0,12.0,29.6,1013.0,,London
